lemma,shannon
ich,0.8304717124362917
gehen,1.0986122886681096
gut,0.5623351446188083
haben,1.3667110520552042
alle,0.45056120886630463
ein,1.3667110520552042
der,1.5132922512586633
sein,0.9976148641399869
wir,0.5297061990576545
geben,0.6931471805599453
müssen,1.0397207708399179
feiern,0.6931471805599453
werden,0.9502705392332347
unser,0.5623351446188083
fahren,1.0986122886681096
passieren,1.0986122886681096
kommen,1.0397207708399179
fragen,0.6931471805599453
wissen,0.6365141682948128
