,human,continue,create,explain
first_order_coherence,0.8026429332535843,0.8564606728377165,0.7710360599947828,0.8088699065405747
second_order_coherence,0.8061028271913528,0.8594392010798821,0.7684294862879647,0.8220591076782772
passed_quality_check,True,True,True,True
n_stop_words,320.0,231.0,197.0,315.0
alpha_ratio,0.8550548112058465,0.8946564885496183,0.869281045751634,0.9083870967741936
mean_word_length,4.6918392204628505,5.587786259541985,5.183006535947713,5.188387096774194
doc_length,821.0,655.0,612.0,775.0
symbol_to_word_ratio_#,0.0,0.0,0.0,0.0
proportion_ellipsis,0.0,0.0,0.0,0.0
proportion_bullet_points,0.0,0.0,0.0,0.0
contains_lorem ipsum,0.0,0.0,0.0,0.0
duplicate_line_chr_fraction,0.0,0.0,0.0,0.0
duplicate_paragraph_chr_fraction,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_5,0.0,0.0524822695035461,0.0,0.07628909551986475
duplicate_ngram_chr_fraction_6,0.0,0.033569739952718676,0.0,0.044801352493660185
duplicate_ngram_chr_fraction_7,0.0,0.0,0.0,0.044801352493660185
duplicate_ngram_chr_fraction_8,0.0,0.0,0.0,0.044801352493660185
duplicate_ngram_chr_fraction_9,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_10,0.0,0.0,0.0,0.0
top_ngram_chr_fraction_2,0.015779092702169626,0.00851063829787234,0.008134490238611713,0.030431107354184278
top_ngram_chr_fraction_3,0.015340784571553802,0.01702127659574468,0.01220173535791757,0.019019442096365174
top_ngram_chr_fraction_4,0.01051939513477975,0.014184397163120567,0.0,0.015215553677092139
oov_ratio,0.0048721071863581,0.0183206106870229,0.0196078431372549,0.005161290322580645
flesch_reading_ease,53.05278991596637,33.205503355704735,47.83176470588239,47.609879746835475
flesch_kincaid_grade,11.77211204481793,13.915790987535953,11.247920892494928,12.506445850914208
smog,13.81666964889586,15.673006389159639,13.023866798666859,14.50688673556505
gunning_fog,15.402352941176472,17.574688398849474,13.90050709939148,16.17479606188467
automated_readability_index,15.075462184873949,17.646716203259828,14.798041962474642,16.566793248945146
coleman_liau_index,13.673949579831934,18.306442953020134,16.14022058823529,15.592911392405064
lix,57.273389355742296,66.08437200383509,56.99391480730223,60.971448663853735
rix,7.966666666666667,9.535714285714286,7.172413793103448,8.833333333333334
token_length_mean,5.224089635854342,6.0369127516778525,5.700367647058823,5.551336146272855
token_length_median,5.0,6.0,5.0,5.0
token_length_std,2.674222224754625,3.0667047000355194,2.7520580288662893,2.7675729872994483
sentence_length_mean,23.8,21.285714285714285,18.75862068965517,23.7
sentence_length_median,23.5,21.5,19.0,23.5
sentence_length_std,9.339521757920298,5.718748257499456,7.161463789948558,8.36719785830358
syllables_per_token_mean,1.5322128851540617,1.7969798657718121,1.6544117647058822,1.5977496483825597
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.8332709531062242,1.039839433073433,0.8734538984988094,0.8882388265506866
n_tokens,714,596,544,711
n_unique_tokens,313,321,339,307
proportion_unique_tokens,0.438375350140056,0.5385906040268457,0.6231617647058824,0.4317862165963432
n_characters,3852,3660,3172,4021
n_sentences,30,28,29,30
entropy,23.01251402896552,15.310122673512053,14.757805526332918,17.818418453723503
perplexity,9867516414.24707,4457607.180951673,2565863.241426061,54757146.82309512
per_word_perplexity,12018899.408339916,6805.507146491103,4192.586995794217,70654.3829975421
pos_prop_DET,0.0779537149817296,0.061068702290076333,0.06045751633986928,0.08
pos_prop_NOUN,0.17661388550548113,0.2900763358778626,0.25163398692810457,0.22064516129032258
pos_prop_PUNCT,0.11571254567600488,0.08091603053435115,0.10784313725490197,0.0696774193548387
pos_prop_VERB,0.1315468940316687,0.14198473282442747,0.14869281045751634,0.12516129032258064
pos_prop_ADJ,0.0535931790499391,0.0916030534351145,0.08169934640522876,0.05548387096774193
pos_prop_ADP,0.10353227771010962,0.11450381679389313,0.09640522875816994,0.12645161290322582
pos_prop_NUM,0.040194884287454324,0.0030534351145038168,0.006535947712418301,0.02838709677419355
pos_prop_PROPN,0.12058465286236297,0.016793893129770993,0.05065359477124183,0.10709677419354839
pos_prop_CCONJ,0.0341047503045067,0.03358778625954199,0.029411764705882353,0.03483870967741935
pos_prop_AUX,0.04506699147381242,0.0366412213740458,0.03431372549019608,0.03741935483870968
pos_prop_PART,0.037758830694275276,0.025954198473282442,0.0196078431372549,0.03483870967741935
pos_prop_ADV,0.018270401948842874,0.04885496183206107,0.03594771241830065,0.02838709677419355
pos_prop_SCONJ,0.013398294762484775,0.012213740458015267,0.02287581699346405,0.024516129032258065
pos_prop_PRON,0.031668696711327646,0.024427480916030534,0.03431372549019608,0.027096774193548386
dependency_distance_mean,3.2100792610492324,2.816233908113653,2.53963665872171,2.79829684897309
dependency_distance_std,0.8044411361633221,0.6641496913885921,0.4627032439938011,0.5435671925810835
prop_adjacent_dependency_relation_mean,0.4626351036222685,0.47706387612244944,0.476792693481903,0.481415355028495
prop_adjacent_dependency_relation_std,0.06616919280791904,0.06549502929897164,0.0614242358748829,0.06353333168778903
connectives,10,16,14,23
connectives_cap,3,5,2,5
pos_prop_SPACE,,0.0183206106870229,0.0196078431372549,
